day,open,high,low,close,volume
2022-09-15 14:00:00,1833.2205480319149,1833.2205480319149,1820.3933431914895,1824.4972707446807,382300
2022-09-15 15:00:00,1824.4972707446807,1833.1524734042553,1819.547272819149,1828.29,508859
2022-09-16 10:30:00,1820.3078795051101,1833.7282495965571,1814.6577091984936,1820.1717308230232,735813
2022-09-16 11:30:00,1820.1328311995694,1824.275641097364,1812.916951048951,1819.1603406132326,361060
2022-09-16 14:00:00,1821.5137678321678,1823.4198493813878,1804.9425282409898,1811.253992146315,506722
2022-09-16 15:00:00,1811.2442672404518,1814.6479842926303,1804.07701161915,1807.86,808532
2022-09-19 10:30:00,1803.9776880169263,1822.8829851894595,1801.9159992306213,1816.1727716868627,600902
2022-09-19 11:30:00,1816.1727716868627,1836.6437853433351,1815.7740488555492,1825.751844585497,669484
2022-09-19 14:00:00,1826.0533179457586,1828.2900557799576,1816.5228697826506,1816.590944412387,267633
2022-09-19 15:00:00,1816.590944412387,1820.5100980957875,1815.6476245431813,1820.16,320332
2022-09-20 10:30:00,1818.5406140575078,1827.195792971246,1807.4250303514375,1818.5600638977635,505183
2022-09-20 11:30:00,1818.5697888178913,1832.7584472843448,1815.7398370607027,1826.34,327716
2022-09-20 14:00:00,1823.6948217252395,1830.2883175718848,1822.9362779552714,1828.284984025559,251853
2022-09-20 15:00:00,1828.2752591054311,1829.2574760383386,1822.4500319488816,1826.34,326378
2022-09-21 10:30:00,1825.0514198593075,1831.2073106060607,1804.7749076839827,1808.8496600108226,735146
2022-09-21 11:30:00,1808.8496600108226,1815.355648809524,1803.0049675324676,1806.0586005411258,468661
2022-09-21 14:00:00,1806.0586005411258,1812.7201884740261,1799.2219635822512,1808.946909469697,313296
2022-09-21 15:00:00,1808.8496600108226,1812.408990205628,1797.17,1797.17,582351
2022-09-22 10:30:00,1789.392193584174,1790.3841392567044,1766.8789168007645,1783.780893064076,936081
2022-09-22 11:30:00,1783.9753922155526,1787.7389507966234,1777.7222444955817,1783.3724448459752,268916
2022-09-22 14:00:00,1783.3627198884012,1785.1132122516901,1775.7772529808162,1775.8161528111116,293034
2022-09-22 15:00:00,1775.78697793839,1779.667236010347,1767.9972869217547,1770.73,772398
2022-09-23 10:30:00,1770.7246478197587,1794.249249085547,1770.7246478197587,1785.370389657823,1033620
2022-09-23 11:30:00,1784.534045834401,1787.3056503655087,1774.7410431578203,1779.7104814574554,438097
2022-09-23 14:00:00,1778.6893639986263,1803.9741772648724,1778.20311758966,1784.028349569076,838080
2022-09-23 15:00:00,1784.028349569076,1792.304263449682,1781.2081203970715,1783.97,518072
2022-09-26 10:30:00,1769.932903918411,1831.1998121309716,1769.9134541062801,1827.523797638218,1527383
2022-09-26 11:30:00,1827.2806749865808,1836.0622651637145,1824.3923778851315,1828.6032622114867,798516
2022-09-26 14:00:00,1828.6032622114867,1828.6032622114867,1814.6674718196457,1814.6674718196457,521098
2022-09-26 15:00:00,1814.6674718196457,1817.4779696725711,1805.9150563607086,1811.75,666495
2022-09-27 10:30:00,1817.4564513771184,1828.2803174258474,1800.1946703919489,1817.592600635593,700636
2022-09-27 11:30:00,1817.592600635593,1825.8588056144067,1815.7059609110167,1822.4064494173729,292956
2022-09-27 14:00:00,1823.3303193855932,1844.8224523305084,1820.5198096927966,1840.9616483580508,956778
2022-09-27 15:00:00,1840.9324735169491,1842.8774629237287,1831.8493729872882,1836.07,931649
2022-09-28 10:30:00,1828.7687732342008,1847.1488475836431,1824.587063197026,1836.1208029739776,918718
2022-09-28 11:30:00,1836.7626468401486,1836.830721189591,1830.2275092936802,1833.1449814126393,301592
2022-09-28 14:00:00,1832.6587360594795,1833.971598513011,1824.4022899628253,1831.695970260223,432601
2022-09-28 15:00:00,1831.695970260223,1832.7559851301114,1822.4573085501859,1831.2,491686
2022-09-29 10:30:00,1845.7750777248918,1849.8595545510145,1836.069582790438,1843.1882424016806,825535
2022-09-29 11:30:00,1843.1882424016806,1843.8495386497195,1830.4388397372832,1830.4582896269312,437535
2022-09-29 14:00:00,1830.4680145717555,1834.9901139149629,1826.9573094902546,1831.2265602680352,292400
2022-09-29 15:00:00,1830.3221403993937,1831.9851059643152,1819.6636008721782,1828.63,603496
2022-09-30 10:30:00,1846.3914733244324,1849.6687690787717,1821.4762456608812,1825.3662109479305,879911
2022-09-30 11:30:00,1824.4909687583443,1829.2464513217624,1814.6785313217622,1818.0044516421897,471784
2022-09-30 14:00:00,1818.1600502536714,1825.5412593858478,1816.808287316422,1818.3934481708943,280800
2022-09-30 15:00:00,1818.4906973030706,1823.5184774365819,1814.6688064085447,1820.99,496413
2022-10-10 10:30:00,1838.0091265397537,1838.9816181410974,1799.2067116461365,1809.320624300112,878880
2022-10-10 11:30:00,1809.320624300112,1810.2931159014558,1796.289236842105,1797.9132978163493,505783
2022-10-10 14:00:00,1797.8452234042554,1798.1369708846585,1768.116155151176,1768.6802002799552,1224731
2022-10-10 15:00:00,1768.2717538073907,1773.7566064389698,1731.229548712206,1736.87,2249019
2022-10-11 10:30:00,1739.792172989736,1746.5996325822055,1711.5898403923618,1739.792172989736,1642478
2022-10-11 11:30:00,1737.3317625941718,1756.3245748571621,1737.3317625941718,1742.447082230799,532410
2022-10-11 14:00:00,1741.7371614447272,1742.7096556722229,1728.6084893735358,1736.8941401917987,504592
2022-10-11 15:00:00,1736.8844152495237,1737.5165364973961,1729.0947364872836,1731.03,525239
2022-10-12 10:30:00,1724.8742723863636,1730.0673920454544,1661.0202954545452,1687.2095674431816,1814921
2022-10-12 11:30:00,1685.3521032954543,1687.5888402272724,1664.7935734090909,1670.6479892045454,813600
2022-10-12 14:00:00,1670.6577141477271,1701.8553318749998,1662.9652840909089,1696.0300909090906,1008149
2022-10-12 15:00:00,1696.0300909090906,1720.9259454545452,1689.2420805681816,1711.59,1182830
2022-10-13 10:30:00,1673.136951276184,1687.2770133941965,1650.322243072018,1657.8979709880646,3163731
2022-10-13 11:30:00,1657.8979709880646,1676.0933329019583,1656.1572068070989,1674.7318413637727,937120
2022-10-13 14:00:00,1675.4028621933069,1676.4531556656214,1661.019676586333,1662.8382402837663,775600
2022-10-13 15:00:00,1662.7118160695063,1663.0521889540526,1650.322243072018,1653.23,1519876
2022-10-14 10:30:00,1662.959524864613,1690.7824909502133,1655.1212478058944,1683.3915597285927,2415646
2022-10-14 11:30:00,1684.150102669759,1696.6077117419904,1681.4368529186643,1689.8294498190044,852757
2022-10-14 14:00:00,1689.6349516289617,1706.721617624208,1689.0514570588336,1694.886402760113,767231
2022-10-14 15:00:00,1694.3029081899851,1695.8491688008241,1688.1470404751356,1689.81,616336
2022-10-17 10:30:00,1678.5237009019493,1680.4589628745998,1651.0993855106196,1655.1644081466395,1655912
2022-10-17 11:30:00,1653.3263955193481,1668.4097689845794,1653.229146173989,1664.315571544952,369982
2022-10-17 14:00:00,1664.1307977887693,1669.7518099505382,1659.0738318300844,1669.216938551062,469239
2022-10-17 15:00:00,1669.2363884201338,1675.110248879837,1663.3528030258947,1671.23,859118
2022-10-18 10:30:00,1677.5527162730168,1682.4151879143878,1657.2275848120858,1661.9928070206295,1066170
2022-10-18 11:30:00,1662.6735530504216,1662.9653013489037,1654.2128523944357,1659.3087226745927,516387
2022-10-18 14:00:00,1659.3087226745927,1668.7808174319835,1655.7007687166952,1656.1578410509842,609476
2022-10-18 15:00:00,1656.1383911644186,1661.1272870684654,1655.18534672271,1658.91,616244
2022-10-19 10:30:00,1655.1652224514562,1655.1652224514562,1610.6736250606796,1622.1101537014563,2448560
2022-10-19 11:30:00,1622.0907038228156,1622.2657527305826,1612.3949393203884,1612.4727388349513,961144
2022-10-19 14:00:00,1612.4727388349513,1612.7255872572814,1602.6797249393203,1605.5874817961164,1193131
2022-10-19 15:00:00,1605.5972067354369,1609.9734294296115,1602.67,1602.67,1409258
2022-10-20 10:30:00,1576.4089382415577,1602.6662123516885,1566.6840219044723,1592.95102093094,1851162
2022-10-20 11:30:00,1592.95102093094,1601.7228954669913,1590.0238211134774,1592.7467976878613,580640
2022-10-20 14:00:00,1592.7176229388501,1622.5342164283543,1592.7176229388501,1601.2074749011256,1155086
2022-10-20 15:00:00,1601.0518762397323,1602.3452901125647,1592.941296014603,1598.29,690919
2022-10-21 10:30:00,1594.8899014778324,1602.4753534482757,1573.5047618842364,1573.592286330049,1202203
2022-10-21 11:30:00,1573.6603608990147,1588.0824445812807,1571.5305993842364,1585.1649630541872,689268
2022-10-21 14:00:00,1585.1649630541872,1588.072719642857,1571.7153732142856,1573.2810883004925,779610
2022-10-21 15:00:00,1573.2713633620688,1586.1374568965516,1565.7150862068966,1579.33,1219659
2022-10-24 10:30:00,1526.8095225407653,1545.2868352339337,1493.744857721411,1502.9835140679954,5159716
2022-10-24 11:30:00,1502.9835140679954,1504.422799477779,1483.0474661622084,1485.0021713471172,1884735
2022-10-24 14:00:00,1485.0021713471172,1485.974661488863,1471.1539117286582,1471.1830864329106,2242182
2022-10-24 15:00:00,1471.2706105456678,1477.1152762975596,1447.0750558190346,1459.98,3923171
2022-10-25 10:30:00,1438.7290765331982,1470.199026186856,1438.7290765331982,1458.7430309173847,3238777
2022-10-25 11:30:00,1458.723581010306,1473.3304612265586,1438.3206284845414,1473.2623865517826,1755331
2022-10-25 14:00:00,1472.8053137354284,1473.3304612265586,1446.0033417807063,1447.0341868558878,1276003
2022-10-25 15:00:00,1447.0341868558878,1452.4120861632032,1431.5131610069268,1439.05,1866045
2022-10-26 10:30:00,1447.8500683022785,1450.9620512540298,1425.725814504672,1448.4238401590078,2589313
2022-10-26 11:30:00,1448.248791117972,1473.3197037730179,1445.1270832194962,1457.4291408256381,2073330
2022-10-26 14:00:00,1456.9720683295996,1457.7695139609857,1425.6480149308782,1425.6674648243265,1627719
2022-10-26 15:00:00,1425.6771897710507,1428.5946737883176,1419.842221736517,1423.81,1887721
2022-10-27 10:30:00,1439.286795146324,1447.0472739471807,1411.2790521056388,1415.0814922198429,2084692
2022-10-27 11:30:00,1415.2954402569592,1417.8919914346895,1389.689750178444,1392.6072234118487,2127217
2022-10-27 14:00:00,1392.6363981441827,1395.5246966452535,1345.781778015703,1370.2107538900784,4612110
2022-10-27 15:00:00,1370.2107538900784,1374.849536331192,1359.5522516773733,1362.46,1886571
2022-10-28 10:30:00,1352.5135987499998,1367.3246617647058,1322.59,1349.819794117647,4389774
2022-10-28 11:30:00,1349.819794117647,1351.7647794117645,1338.3443808823529,1344.9670558088235,1129840
2022-10-28 14:00:00,1346.0173478676468,1347.8748088235293,1321.335484485294,1325.701976470588,1864382
2022-10-28 15:00:00,1325.536652720588,1331.2257347058824,1322.5802750735293,1322.59,1930279
2022-10-31 10:30:00,1312.87,1343.9996064444442,1296.337562962963,1324.5399555555555,3675771
2022-10-31 11:30:00,1324.5399555555555,1333.088198,1317.7324814814813,1320.5040959259256,940111
2022-10-31 14:00:00,1320.6499703703703,1327.4379945185183,1313.2589985185184,1317.790831259259,1161763
2022-10-31 15:00:00,1317.790831259259,1322.5949629629629,1311.3140059259258,1312.87,1407020
2022-11-01 10:30:00,1321.6138124910226,1389.8631556555702,1321.6138124910226,1379.9632081859904,5435959
2022-11-01 11:30:00,1379.9632081859904,1399.1990589667648,1371.2107988317453,1371.6095197023278,1815240
2022-11-01 14:00:00,1371.5900699037627,1392.8973242317084,1368.8184736082517,1391.7011616199616,1379159
2022-11-01 15:00:00,1391.710886519244,1428.9767005697636,1391.6330873249842,1421.79,3246290
2022-11-02 10:30:00,1419.838990189951,1420.325236419468,1396.4991711731298,1413.5761387537705,2790130
2022-11-02 11:30:00,1413.5664138291802,1426.3157899671187,1406.9729149569282,1425.5572458490722,945452
2022-11-02 14:00:00,1425.5572458490722,1464.5736433055247,1425.0904494687356,1449.2860618495067,3131328
2022-11-02 15:00:00,1449.2860618495067,1449.3055116986875,1421.7839751080191,1431.47,1110805
2022-11-03 10:30:00,1403.858036123654,1422.2672803056619,1400.4932191733242,1403.1967426189651,1927772
2022-11-03 11:30:00,1403.1772928100036,1412.163104550191,1390.680790552275,1391.633831191386,884016
2022-11-03 14:00:00,1391.9742028482112,1403.974734977423,1388.8136088919764,1400.8335908301494,902048
2022-11-03 15:00:00,1400.7946912122266,1404.2664821118444,1395.523792983675,1399.9,802134
2022-11-04 10:30:00,1398.4025175230947,1461.653303177565,1398.4025175230947,1448.1648591888274,3586270
2022-11-04 11:30:00,1448.0967848500234,1459.3776752804024,1441.2601762529919,1456.8880994612841,985085
2022-11-04 14:00:00,1457.218746249761,1485.7418942086417,1456.8880994612841,1477.407650157922,2178363
2022-11-04 15:00:00,1477.407650157922,1477.8452709073765,1472.3506992753385,1474.85,1251077
2022-11-07 10:30:00,1452.949275434441,1467.488006847543,1445.6944970838229,1458.7161434799054,1978591
2022-11-07 11:30:00,1458.7161434799054,1474.5969116388321,1454.8748064175809,1467.1962597288855,693609
2022-11-07 14:00:00,1467.1962597288855,1476.707215797122,1457.6172293329619,1457.8020025081119,905622
2022-11-07 15:00:00,1457.772827796246,1470.2887791866556,1457.772827796246,1465.65,692013
2022-11-08 10:30:00,1466.5241096923655,1476.2393456710306,1444.604047734497,1447.0741878131566,1400811
2022-11-08 11:30:00,1447.0741878131566,1454.8541565648402,1444.156699531275,1447.7452101179892,613434
2022-11-08 14:00:00,1447.7452101179892,1448.046683907117,1428.5578621841496,1432.5159212865685,1108506
2022-11-08 15:00:00,1432.5159212865685,1444.04,1429.5692581218684,1444.04,809740
2022-11-09 10:30:00,1443.1284149599287,1447.9227969038975,1420.8583649565037,1431.4974194122885,1257145
2022-11-09 11:30:00,1431.5071443249537,1433.7438742379613,1417.8922665936022,1418.6508097814917,667753
2022-11-09 14:00:00,1418.6508097814917,1418.8647578601274,1410.1123364614014,1410.9681287759436,916600
2022-11-09 15:00:00,1411.0362031646002,1420.790290567847,1410.8903294746215,1419.74,763418
2022-11-10 10:30:00,1404.2826576271189,1421.7875661016951,1395.676077627119,1420.8247961355933,1365523
2022-11-10 11:30:00,1421.087369762712,1435.3635951186443,1420.8150711864407,1423.9270549152543,841006
2022-11-10 14:00:00,1426.6403157288137,1432.1543618983053,1419.9495507118645,1428.5950305084748,464441
2022-11-10 15:00:00,1428.5950305084748,1444.1549491525425,1427.1362881355933,1434.43,1100797
2022-11-11 10:30:00,1485.9741255766776,1501.9716873343584,1453.862302522658,1466.5242024670351,3603905
2022-11-11 11:30:00,1466.5242024670351,1473.5358997480612,1455.8267447567318,1463.6261639236984,604220
2022-11-11 14:00:00,1465.1724328109149,1490.8268813925333,1460.1057278408532,1489.8641101986059,1353265
2022-11-11 15:00:00,1489.7960354677223,1494.6293413604685,1475.276667866374,1486.12,1833325
2022-11-14 10:30:00,1501.0411643835616,1520.520176060013,1485.9675407697325,1486.269013242009,2865155
2022-11-14 11:30:00,1486.1134145466406,1515.7841407697326,1485.9675407697325,1515.1325712328767,1078031
2022-11-14 14:00:00,1515.1422961513372,1515.1422961513372,1489.8477832354858,1490.975873776908,990125
2022-11-14 15:00:00,1491.0050485322895,1504.940856686236,1487.9125244618394,1490.83,803704
2022-11-15 10:30:00,1489.8603526448362,1521.1843748110832,1479.1629219143576,1517.090176322418,1602224
2022-11-15 11:30:00,1517.090176322418,1535.5675566750629,1512.7139546599496,1523.8976322418137,1204263
2022-11-15 14:00:00,1524.1699304785893,1554.9882559193954,1524.1699304785893,1550.4272604534005,1803338
2022-11-15 15:00:00,1549.3575173803526,1549.7854146095717,1541.7039919395465,1544.32,1018735
2022-11-16 10:30:00,1537.5069168900804,1552.0942690427378,1524.8645450244442,1550.2076381643274,1248631
2022-11-16 11:30:00,1550.7522326446933,1554.0392493297588,1538.479407033591,1546.278777984545,487271
2022-11-16 14:00:00,1543.2737834410977,1546.278777984545,1537.2248947484625,1542.4568917205488,439902
2022-11-16 15:00:00,1542.4568917205488,1544.9075668821952,1536.53442674657,1541.64,508972
2022-11-17 10:30:00,1546.753637523931,1552.3941097638801,1510.1683675813658,1512.2300574345884,1402348
2022-11-17 11:30:00,1512.2300574345884,1525.7185660497767,1511.4617862156988,1517.656580727505,465037
2022-11-17 14:00:00,1517.09253350351,1521.7702354818125,1512.4342814294832,1512.9302539885132,433479
2022-11-17 15:00:00,1512.813554562859,1524.639096362476,1512.2300574345884,1523.9,757124
2022-11-18 10:30:00,1532.6459961841072,1533.5893125650073,1517.086138354827,1524.7882679803206,854634
2022-11-18 11:30:00,1524.7882679803206,1525.9941569620898,1513.1961738975067,1524.671569046601,469639
2022-11-18 14:00:00,1522.9308099519503,1540.4259250987473,1518.0586294691568,1529.2617271062386,659605
2022-11-18 15:00:00,1529.339526395385,1530.4189915322916,1524.02,1524.02,376993
2022-11-21 10:30:00,1498.9521766733772,1498.9521766733772,1457.3100238818931,1481.4278517480493,2145407
2022-11-21 11:30:00,1481.4570265398227,1481.4570265398227,1462.2308387610362,1468.5714935064934,603180
2022-11-21 14:00:00,1468.6298430900406,1478.1797249305912,1461.657067856156,1478.1797249305912,573742
2022-11-21 15:00:00,1478.1602750694087,1479.1522179897104,1470.4095053882288,1478.17,587071
2022-11-22 10:30:00,1475.6991912724438,1491.356322348128,1475.2712945225494,1482.078742816325,855713
2022-11-22 11:30:00,1482.088467742459,1516.115984285204,1474.4057760966264,1515.3963397512905,807189
2022-11-22 14:00:00,1513.2082313711483,1516.8356288191173,1487.9136984967045,1487.9136984967045,650230
2022-11-22 15:00:00,1487.9136984967045,1497.59,1485.4338423325432,1497.59,676930
2022-11-23 10:30:00,1485.9676694641705,1514.1699354422208,1479.1991256294384,1507.8487378954164,1054750
2022-11-23 11:30:00,1507.8876375726275,1512.2249515816657,1500.5550484183345,1501.527540348612,387417
2022-11-23 14:00:00,1501.527540348612,1513.1974435119432,1498.1238185926404,1507.9848867656553,418924
2022-11-23 15:00:00,1507.9848867656553,1508.5003074887024,1503.4725242091672,1506.39,356655
2022-11-24 10:30:00,1516.116961295798,1525.7251945078588,1499.5845762143174,1503.989970591912,670676
2022-11-24 11:30:00,1503.989970591912,1503.989970591912,1480.7182073566273,1486.4559174731414,743881
2022-11-24 14:00:00,1486.8449147691763,1489.8596438134462,1480.990505463852,1481.7587751235208,529806
2022-11-24 15:00:00,1481.7685000559215,1482.7507182284096,1472.3353156270766,1478.18,824375
2022-11-25 10:30:00,1478.68126451206,1486.6070606632022,1468.460391193225,1475.2969981800384,592560
2022-11-25 11:30:00,1475.2969981800384,1482.853248007569,1473.5173408847513,1475.2678234702796,332844
2022-11-25 14:00:00,1475.33589779305,1489.8551783496825,1473.3325677229454,1478.8368629641068,509577
2022-11-25 15:00:00,1480.013576257712,1484.6620800126152,1477.2128041208666,1480.14,427123
2022-11-28 10:30:00,1443.9403879778524,1444.0473623731687,1411.0895236707552,1416.1562200307308,2699004
2022-11-28 11:30:00,1416.1562200307308,1451.93429279148,1416.1367701406734,1446.9259461016768,819214
2022-11-28 14:00:00,1447.071820277108,1449.0168092828567,1438.3193697512384,1439.6808620552627,377042
2022-11-28 15:00:00,1439.4960880997164,1473.3291718547168,1439.4960880997164,1468.35,877061
2022-11-29 10:30:00,1526.3897380863039,1533.6251031894935,1508.3402251407128,1527.0121350844279,3160975
2022-11-29 11:30:00,1527.0024101313322,1544.3225515947468,1523.1027039399626,1542.9610581613508,1634388
